"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YIL086C_mRNA",29.6648010604783,0.678622847093881,0.366113829205024,1.85358430345949,0.0637986549486599,0.11191693193042
"YOL072W_mRNA",41.0454073463075,-1.02086797933259,0.333796595499973,-3.05835347961983,0.00222556884073769,0.0059517532964538
"YOR114W_mRNA",20.7621441124378,0.652798081695505,0.399805407338531,1.63278952638766,0.102513270610516,0.166639935657719
"YIL156W-B_mRNA",68.4945388958712,1.06225391499772,0.24854625725917,4.27386807877,1.92110727196543e-05,8.2886166710122e-05
"YHR094C_mRNA",684.017907775528,-4.98987068568316,0.20107726913305,-24.8156875573113,6.07094023706502e-136,9.61940480562953e-133
"YOL085C_mRNA",3.91595001739407,-4.59524376524264,1.36898885563096,-3.35666995851818,0.000788872190809984,0.00237636499303882
"YFL031C-A_mRNA",15.9290603337442,0.561588584165736,0.499341938955812,1.12465735471787,0.260734259325496,0.357381863236374
"YHL031C_mRNA",88.0398802936559,1.03286538670708,0.225439783738478,4.58155774273299,4.61525128890361e-06,2.22275552196589e-05
"YOR385W_mRNA",18.5098019070619,-7.75105795334271,1.22975020240666,-6.30295318364142,2.92027121898728e-10,2.70990907554047e-09
"YGL087C_mRNA",78.1721144977137,0.417939511471476,0.235868095040327,1.77192049395243,0.0764077559478178,0.129936237509329
"YMR244C-A_mRNA",62.1296410860864,1.10014072059311,0.296336364575548,3.71247289264981,0.000205244048691498,0.000706592493539767
"YNL306W_mRNA",216.113822286687,0.430079458276401,0.169297143912639,2.54038224353231,0.0110731374967355,0.0246337470882099
"YOR214C_mRNA",10.839089864272,1.52137177245775,0.587483178253991,2.58964312302404,0.00960754756707863,0.0217551398642888
"YAL037W_mRNA",13.9462992960577,-2.50845220180383,0.625039663599448,-4.01326883378613,5.98836458652672e-05,0.000236622535844179
"YLR217W_mRNA",16.298316388415,0.0627083226356228,0.600743034822173,0.104384602068978,0.916864141692994,0.93787000037556
"YLL056C_mRNA",132.765901224832,0.374633561727022,0.196280972806187,1.90865959329102,0.0563060188861994,0.100753119057237
"YOL119C_mRNA",157.185868994958,-0.765050270809967,0.266331360283766,-2.8725504574258,0.00407173051646143,0.0102164006386906
"YJL204C_mRNA",40.9043171258728,-0.65450577320683,0.318976091283375,-2.05189602322067,0.0401797684314856,0.075209501570808
"YAL016W_mRNA",283.386461756383,-0.630234054227394,0.206058729125476,-3.05851665154949,0.00222435716954272,0.00595102395127131
"YIL146C_mRNA",111.802292944469,-1.20820166472806,0.212427358696713,-5.68759914984882,1.28837802532666e-08,9.49504642386088e-08
"YCL011C_mRNA",121.150755638624,-0.200438602828919,0.195713375275081,-1.02414361076343,0.305767448357416,0.406620664643161
"YLR128W_mRNA",21.6916468098011,-1.00034690861082,0.402135740029302,-2.48758518339585,0.0128613648909221,0.0280852857960503
"YKL131W_mRNA",9.04308916291544,-0.00653310442309908,0.584159344377548,-0.0111837711507644,0.991076827681187,0.994063860928218
"YDR018C_mRNA",26.6539983435377,0.0134355109487565,0.367885515327657,0.0365209022616458,0.97086701223087,0.97998966770493
"YOR019W_mRNA",84.0842148404058,1.70993162925143,0.311523461742817,5.48893370561956,4.04367343327279e-08,2.76172437716411e-07
"YNL288W_mRNA",70.6220455152708,-0.30486656403332,0.243135401950466,-1.25389623060911,0.209879725293727,0.299059734467545
"YCL040W_mRNA",555.932918557595,-0.452470665236523,0.214148151343094,-2.11288616034609,0.0346105126959241,0.0662723351863345
"YER158W-A_mRNA",34.1979163946994,3.28404667824238,0.482706635378603,6.80340073565923,1.02177903282962e-11,1.13614658071476e-10
"YNL191W_mRNA",96.1708591178247,1.29607183180543,0.220835057467228,5.86895870008216,4.38540649193441e-09,3.49618947746922e-08
"YBR115C_mRNA",274.400487438899,-0.514561983819996,0.294730097061618,-1.74587525654843,0.080832630291932,0.136109779699858
"YGL156W_mRNA",651.260688523931,-1.17282612731622,0.166897853491798,-7.02720917482533,2.10705375267292e-12,2.55833461387758e-11
"YNL150W_mRNA",89.7757678710763,2.06896602340273,0.272068450461975,7.60457899432885,2.85832838695683e-14,4.18385342183197e-13
"YCR052W_mRNA",15.1789188492211,-0.236699949112047,0.444807456914705,-0.532140245026142,0.594628865491333,0.682251583903705
"YGL015C_mRNA",1.32071995187349,2.77975687556191,1.91656238299521,1.45038684898829,0.146950672325018,0.223511725748971
"YOR206W_mRNA",146.497806416478,1.22252517972413,0.246154855229352,4.96648818316037,6.81762053274884e-07,3.83407976367011e-06
"YMR091C_mRNA",108.902616626156,0.343020035635471,0.246657621281729,1.39067276272675,0.164324680655288,0.245750312881835
"YMR173W-A_mRNA",598.270659494182,0.250450969883498,0.245597363532451,1.01976245298906,0.307841134366953,0.408264722665359
"YJR105W_mRNA",296.682167744787,-1.47679108755142,0.257536778842088,-5.73429198808504,9.79205160302987e-09,7.36204306761605e-08
"YHL002W_mRNA",164.956472535972,1.12776211615409,0.240403543783415,4.691121014298,2.71712194247993e-06,1.37548872775062e-05
"YCR100C_mRNA",8.6617669309516,-1.17924268222147,0.722314536871756,-1.63258888202446,0.102555491099958,0.166643058127731
"YPL217C_mRNA",252.858198592376,-0.130970098365738,0.264931368107767,-0.494354818386259,0.621055616817995,0.704915920378304
"YOR341W_mRNA",228.184995090848,-1.13912453550344,0.290742170353114,-3.91798869121717,8.9290894196246e-05,0.000336064050676457
"YDL189W_mRNA",22.9802921467012,0.71587096353087,0.385991481702208,1.85462891661211,0.0636492358643122,0.111747605791693
"YLR279W_mRNA",13.7821825172941,0.458868823826563,0.504366957611767,0.909791604904804,0.362932422793672,0.463372403315485
"YER056C-A_mRNA",187.724614112012,1.13327058312714,0.26884809697212,4.2152821459051,2.49466107102931e-05,0.000105689584680373
"YMR180C_mRNA",65.4860746494981,-0.106603435804234,0.238193223151681,-0.447550246785776,0.654477816967895,0.732418424902196
"YNL097C_mRNA",71.4879098007228,0.28334482835784,0.239564739063707,1.1827484690161,0.236908848753789,0.330514700286488
"YDR508C_mRNA",17.9881262287893,0.460152085668472,0.488451809931106,0.942062402703297,0.346160692029688,0.445565894818067
"YHR045W_mRNA",76.4764561718105,-0.91343089328547,0.288741412662344,-3.16349111429209,0.00155889110472181,0.0043525338421704
"YML020W_mRNA",77.0709416361106,-0.698466822746587,0.257324975480407,-2.71433746935213,0.00664084779661709,0.0157289647294048
